#  Angle     X        Y        Z
  31.210  274.000  136.000  100.000
  33.958   41.000   83.000  229.000
  32.086   71.000  283.000  234.000
  32.594   33.000   83.000   40.000
  29.972  159.000  124.000  126.000
  32.516  229.000  254.000  127.000
  32.419   18.000   68.000  106.000
  35.002   63.000  232.000   54.000
  32.726  243.000  172.000  142.000
  34.124  182.000   67.000   87.000
  33.546  247.000   25.000   28.000
  34.909  155.000  169.000  252.000
  34.187  251.000   22.000   50.000
  32.673  274.000  255.000  109.000
  31.030   21.000   99.000   16.000
  30.962  273.000  267.000  177.000
  31.097  136.000   95.000  274.000
  34.370  172.000  190.000   32.000
  31.801  199.000  126.000   58.000
  34.987  110.000   55.000   49.000
  34.517  256.000  196.000  275.000
  34.959  252.000  132.000  183.000
  32.227  233.000   25.000  163.000
  32.182   24.000  200.000  260.000
  30.933  123.000  219.000  131.000
  31.679   77.000   84.000   33.000
  35.892   35.000   86.000  253.000
  34.325  244.000   59.000  258.000
  33.436  166.000   49.000   73.000
  39.961  174.000  212.000  198.000
  31.660  106.000  114.000  194.000
  32.801  264.000  275.000  101.000
  33.934  289.000  156.000  254.000
  33.518   59.000   10.000   36.000
  33.165  114.000  129.000   83.000
  33.501  256.000   21.000   60.000
  33.710  103.000  277.000  117.000
  35.872  233.000  286.000   75.000
  32.917  268.000  181.000   84.000
  31.169  169.000   59.000  145.000
  33.980   29.000  269.000   45.000
  33.916   37.000  132.000   61.000
  32.841   73.000  183.000   23.000
  33.246   36.000   22.000  131.000
  32.844  112.000  135.000   89.000
  33.356  256.000  213.000  253.000
  40.728  217.000  212.000   11.000
  34.765  270.000  195.000   73.000
  30.079  218.000  164.000  203.000
  33.647  217.000   68.000   41.000
  31.783  101.000  239.000   95.000
  33.837   36.000  130.000  102.000
  31.616  191.000  175.000  219.000
  32.147  187.000  234.000   57.000
  36.586  238.000  134.000  197.000
  32.349  121.000   14.000  183.000
  33.126  217.000  277.000  185.000
  31.186  149.000  223.000  189.000
  35.972   44.000  194.000  266.000
  31.739   93.000   10.000  272.000
  31.702  184.000  177.000  208.000
  33.928   31.000   41.000   79.000
  31.591  258.000   99.000   98.000
  32.184   98.000  240.000  227.000
  33.767  155.000  199.000  242.000
  32.065   42.000   24.000  217.000
  31.537   72.000   27.000   97.000
  35.491   15.000   53.000  239.000
  32.590  229.000  183.000   13.000
  30.405   68.000  222.000   50.000
  33.375   90.000  260.000   57.000
  33.676  165.000  192.000  204.000
  32.014   34.000   40.000  228.000
  32.728  197.000  136.000  197.000
  31.017   91.000  285.000  261.000
  32.198  268.000  257.000   57.000
  31.806  109.000   56.000  217.000
  31.824  239.000  214.000  231.000
  34.518  180.000  227.000   78.000
  33.938  274.000  227.000  267.000
  32.791  227.000   23.000  223.000
  32.459  269.000   89.000  138.000
  27.969  170.000  127.000   83.000
  31.700  233.000  286.000   74.000
  34.201  240.000  106.000  277.000
  33.928  205.000  185.000  212.000
  33.899  152.000  257.000  125.000
  31.362  157.000   39.000  142.000
  32.157  218.000   41.000  214.000
  32.196  280.000  263.000  142.000
  30.057   65.000  271.000  176.000
  32.201  100.000   94.000   93.000
  32.693  141.000   80.000  191.000
  33.200  247.000   47.000  243.000
  36.032  140.000  289.000  105.000
  33.313   37.000   43.000   75.000
  33.469  198.000  128.000  258.000
  32.546  284.000  223.000  204.000
  33.305  273.000  157.000  123.000
  32.484  154.000  271.000  127.000
  32.290  168.000  174.000  272.000
  29.676  178.000   79.000   53.000
  33.804  146.000   83.000  209.000
  32.135  226.000  273.000   64.000
  33.697  233.000  148.000  168.000
  32.479   47.000  206.000   50.000
  31.660  291.000   87.000  132.000
  32.628  105.000  117.000  192.000
  35.839  275.000  268.000   97.000
  29.930  225.000  271.000   63.000
  34.026  264.000  102.000  280.000
  32.531  271.000   74.000  249.000
  31.756  229.000  204.000  211.000
  33.922   99.000  206.000   69.000
  31.529   44.000   51.000  198.000
  33.345  115.000  109.000   27.000
  31.493  203.000   96.000  217.000
  33.189  256.000   23.000  196.000
  32.676   39.000  238.000  270.000
  31.506  260.000  112.000  133.000
  35.966  172.000   88.000  135.000
  32.766  184.000   11.000   37.000
  32.982  289.000  198.000  191.000
  32.012  249.000   52.000  199.000
  32.334  171.000  147.000  131.000
  37.288  205.000  229.000   84.000
  31.618   22.000   34.000   94.000
  31.722   24.000  228.000  145.000
  29.283   83.000  147.000   11.000
  31.096  236.000  184.000  215.000
  33.553  230.000  267.000   63.000
  31.702   82.000  138.000   76.000
  29.969  121.000    9.000  233.000
  37.246  238.000  230.000  224.000
  31.172   30.000  139.000  237.000
  33.929  189.000  262.000   44.000
  36.672  274.000  208.000  177.000
  32.912   28.000  177.000  280.000
  31.664   79.000  172.000   46.000
  29.020   37.000  219.000   29.000
  31.509   46.000   87.000   66.000
  33.513  151.000  157.000  108.000
  33.025   95.000   44.000  242.000
  31.840   93.000   78.000   56.000
  31.347  288.000   46.000  260.000
  33.227  284.000   41.000   83.000
  28.253  124.000  211.000   18.000
  31.640   39.000  235.000  268.000
  31.596  110.000   55.000  203.000
  34.143  286.000   31.000  246.000
  31.585  208.000  238.000  213.000
  32.489  171.000  254.000  191.000
  31.469  167.000   56.000  154.000
  33.885  269.000   66.000   74.000
  36.856  103.000  159.000  121.000
  31.243  226.000  225.000  258.000
  29.519  228.000  278.000   68.000
  33.932  227.000  232.000  260.000
  33.075  109.000   87.000   57.000
  34.070  271.000  266.000  179.000
  33.486  101.000  114.000  193.000
  29.216  120.000   65.000   45.000
  34.297  197.000   44.000  254.000
  33.193  276.000  271.000   45.000
  34.062  135.000   81.000  194.000
  31.410   94.000   62.000  289.000
  37.292  219.000  266.000  132.000
  37.539  246.000  271.000  228.000
  31.969   73.000   28.000   88.000
  30.285  230.000  218.000   34.000
  32.854  278.000   98.000   36.000
  36.977   21.000  202.000  136.000
  31.914   63.000  227.000   44.000
  31.902  104.000  100.000  257.000
  31.588  177.000  270.000  281.000
  32.964   44.000   62.000   66.000
  31.731  215.000   40.000  162.000
  34.372   34.000   89.000  194.000
  29.028  280.000  162.000  131.000
  31.230  247.000  291.000  142.000
  30.966  219.000   24.000  221.000
  33.154  232.000  237.000   54.000
  32.726  240.000   89.000  153.000
  35.839   99.000  291.000   49.000
  32.499  212.000  223.000   88.000
  35.341  166.000  247.000   79.000
  35.720   63.000  194.000   65.000
  33.556  217.000  179.000  144.000
  31.801  147.000  265.000  258.000
  30.750  122.000   48.000  226.000
  32.886   51.000   16.000   98.000
  32.399  167.000  127.000   28.000
  34.164   36.000  123.000   69.000
  33.381  184.000   33.000  239.000
  34.907  237.000  139.000  200.000
  32.722   70.000   64.000  159.000
  33.260  165.000  175.000   29.000
  28.802  200.000  278.000  112.000
  29.294   92.000  191.000  176.000
  31.762  178.000  180.000  158.000
  32.369  165.000   47.000  119.000
  34.340  145.000  210.000   62.000
  33.436   59.000  215.000  267.000
  28.109  140.000   33.000  275.000
  31.013  279.000   67.000   43.000
  33.885   32.000  163.000  168.000
  33.338  282.000  185.000   32.000
  33.125  175.000   21.000  236.000
  32.213  285.000   41.000   82.000
  32.568  247.000  182.000  214.000
  31.433  233.000   38.000  150.000
  31.930  170.000   74.000  268.000
  29.687  177.000  275.000  178.000
  31.471  108.000   16.000   41.000
  30.501  230.000   51.000  156.000
  32.383  289.000   25.000   15.000
  33.043  268.000   66.000  259.000
  31.404   37.000  191.000  265.000
  33.380  213.000  106.000  190.000
  30.841  229.000  289.000  218.000
  31.148   52.000   26.000  164.000
  35.780   40.000   67.000   27.000
  33.511  248.000  269.000   83.000
  29.844   84.000  134.000  131.000
  43.318  263.000  105.000   86.000
  31.184  265.000  264.000  210.000
  32.495  145.000  114.000  276.000
  33.843   12.000  232.000  169.000
  31.806  234.000   11.000  167.000
  31.287  174.000  222.000   70.000
  30.322  111.000  270.000   28.000
  32.658  270.000  175.000  275.000
  32.397   92.000  243.000   88.000
  33.363  170.000  245.000  150.000
  29.081  279.000  162.000  258.000
  31.658  231.000  228.000  191.000
  48.776  238.000  181.000   87.000
  38.626  289.000  185.000   46.000
  31.740   45.000   61.000  192.000
  28.435  278.000   37.000  110.000
  32.324  257.000  234.000   55.000
  31.200  160.000   23.000   90.000
  29.071  188.000  289.000  121.000
  31.826   14.000   53.000  138.000
  33.658   43.000   99.000  224.000
  31.898  134.000  145.000  289.000
  30.396  150.000  253.000  279.000
  29.456  249.000   86.000  111.000
  30.557  280.000   11.000  259.000
  32.008   81.000   25.000  160.000
  31.689  127.000  186.000  275.000
  35.044   19.000  211.000   88.000
  30.993  286.000  183.000   37.000
  31.460  265.000   83.000  285.000
  32.940  265.000  176.000  101.000
  32.136  291.000   52.000  201.000
  30.949   73.000   33.000   40.000
  38.919  288.000  175.000  194.000
  32.100  165.000  265.000  119.000
  34.710  284.000  230.000   59.000
  31.686  188.000  190.000  172.000
  36.007  237.000   31.000  230.000
  34.858   11.000   65.000   89.000
  32.391   36.000  122.000   64.000
  34.652   17.000  232.000   45.000
  31.488  199.000   88.000   11.000
  29.346   86.000  126.000   56.000
  34.880   24.000  240.000  124.000
  33.799  130.000   69.000   41.000
  30.068  205.000   75.000  167.000
  32.882   40.000  217.000  143.000
  31.218  118.000  242.000   25.000
  33.674  268.000  164.000  145.000
  32.331  270.000  226.000   25.000
  32.489  276.000  250.000   91.000
  32.534   63.000  199.000   76.000
  32.486   54.000   62.000  158.000
  32.334  272.000   96.000  242.000
  35.650  207.000   78.000   32.000
  31.720  128.000   72.000  259.000
  30.949  193.000  220.000   56.000
  33.588  283.000  246.000   30.000
  32.354   14.000  166.000   33.000
  34.302  158.000  148.000  101.000
  29.494  214.000  117.000   33.000
  30.656   53.000  213.000  258.000
  31.938  197.000   88.000  189.000
  33.450  256.000  210.000   22.000
  31.817  149.000  165.000  121.000
  34.138   35.000  232.000  186.000
  31.669   32.000  225.000  181.000
  33.620   61.000   97.000  232.000
  32.990  278.000  176.000   48.000
  36.271  141.000  103.000  274.000
  32.768  223.000  272.000  126.000
  33.993  114.000  165.000   40.000
  31.307  244.000  161.000  219.000
  31.481    9.000   49.000  143.000
  32.856  169.000  173.000  275.000
  32.888   17.000   93.000  136.000
  32.693  157.000  148.000  102.000
  29.582   67.000   94.000  234.000
  31.350  207.000  268.000   19.000
  32.874   27.000  130.000  234.000
  32.533  166.000  186.000  167.000
  32.388  165.000  216.000   72.000
  33.318   16.000  199.000  141.000
  29.497  235.000   80.000   70.000
  32.553  135.000  290.000  182.000
  31.633   53.000   30.000  155.000
  32.132  235.000   55.000  247.000
  33.255  201.000  259.000  179.000
  28.995  186.000   25.000   19.000
  31.597  156.000  271.000   53.000
  32.811  113.000  229.000  209.000
  32.675  199.000   99.000   54.000
  32.893   52.000  150.000  233.000
  32.555  276.000  251.000   52.000
  32.592  285.000  210.000  185.000
  39.099  113.000  101.000   74.000
  32.509  235.000   60.000   67.000
  33.367   36.000  126.000   63.000
  32.686  198.000   27.000   75.000
  33.248  194.000    9.000  108.000
  32.660  138.000  254.000   52.000
  36.875  235.000  272.000   16.000
  32.786   20.000  162.000  165.000
  32.338  229.000  159.000  227.000
  36.335  157.000  116.000   17.000
  32.311   37.000   30.000  231.000
  32.562   15.000  185.000  142.000
  32.365  166.000  165.000  277.000
  31.857   40.000   35.000  151.000
  33.051   25.000  156.000  223.000
  32.383  277.000  153.000  124.000
  33.303   65.000  200.000   79.000
  33.474  210.000  247.000  149.000
  23.498   48.000  117.000   86.000
  37.331  152.000  263.000  253.000
  37.913  237.000  129.000   71.000
  33.899  113.000  162.000   39.000
  29.377  134.000   81.000  194.000
  34.918  112.000  163.000   97.000
  32.526  290.000  200.000   57.000
  31.459  194.000  252.000   21.000
  34.584   24.000   91.000  188.000
  30.937  105.000  231.000  214.000
  31.915  289.000   20.000  135.000
  32.141   80.000   73.000  241.000
  32.417  111.000  120.000   32.000
  33.934  228.000  166.000  227.000
  34.259  245.000  116.000  147.000
  32.001  272.000  143.000  242.000
  32.126  117.000  141.000  201.000
  32.343   24.000  223.000  143.000
  29.954  176.000  128.000  149.000
  32.704  291.000  257.000  149.000
  35.829  102.000  102.000  232.000
  32.219  288.000  168.000  210.000
  29.323  233.000  275.000   16.000
  32.428  155.000  165.000  125.000
  37.714  109.000   82.000   45.000
  36.167   65.000  208.000   75.000
  28.870  259.000   73.000   64.000
  31.901   71.000   64.000  156.000
  31.997   92.000  282.000  274.000
  32.166  257.000  278.000  268.000
  34.338  121.000  136.000  205.000
  35.942  137.000   53.000  215.000
  26.767   84.000  263.000  259.000
  33.315  213.000   95.000  142.000
  35.150  134.000  260.000   44.000
  35.633   71.000   78.000  250.000
  30.552  261.000  284.000  239.000
  29.616  214.000  103.000  182.000
  31.014  107.000  173.000   44.000
  34.270  103.000  199.000  167.000
  32.178  277.000  157.000  125.000
  27.984  218.000  244.000  217.000
  29.254  288.000   31.000  243.000
  33.405  118.000  216.000  241.000
  31.670  245.000  131.000  211.000
  32.908  208.000  125.000   35.000
  32.369  260.000   47.000  173.000
  34.961  272.000   67.000   58.000
  32.989  239.000  184.000   89.000
  32.350   52.000   71.000  163.000
  32.426   36.000  127.000   62.000
  36.699   42.000   79.000  160.000
  35.569   79.000  207.000  236.000
  33.671   58.000   45.000  206.000
  35.736  113.000  146.000  183.000
  32.813   87.000   62.000   29.000
  33.500  169.000  184.000  164.000
  29.372  117.000  243.000  217.000
